"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng, Drama, Creative Studies","","","208","8260","PGCert Direct + Dramaturgy AQ","","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","208","Eng, Drama, Creative Studies","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","460D","BA Mod Lang (Rus Span Tran) FT","Modern Languages ( Russian, Spanish and Translation Studies)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R701","Russian studies","R400","Spanish studies","R711","Russian language","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"12","College Social Sciences","020","School of Education","School of Education","","","020","8432","PGCE English AQ","","N","","","B","Birmingham","","065","Postgraduate Certificate in Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","020","School of Education","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","134","Music","227","5587","BA Mod Lang w Music","Modern Languages with Music","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R900","Others in European languages, liter","W300","Music","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","262","Soc Policy, Sociology & Crimin","140","708B","BA Phil + Socio w Yr Ab FT","Philosophy and Sociology with Year Abroad","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","V500","Philosophy","L300","Sociology","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","English Literature","225","History","236","720B","BA English + Hist w Yr Ab FT","English and History with Year Abroad","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","Q300","English studies","V100","History by period","","","0110","University of Birmingham","","","","","1","Year(s)","236","English Literature","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","7543","BA Mod Lang (Span w Germ) FT","Modern Languages (Spanish with German)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R400","Spanish studies","R200","German studies","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","237","Eng Lang and Linguistics","227","879A","DipHE Eng Lang/Germ Stud AQ","English Language and German Studies","N","","","B","Birmingham","","097","Diploma of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","227","Modern Languages","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","8920","PGCert Applied Linguistics AQ","Applied Linguistics","N","","","R","Totally Taught Abroad","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","237","Eng Lang and Linguistics","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","8927","PGDip Translation Studies AQ","Translation Studies","N","","","R","Totally Taught Abroad","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","227","Modern Languages","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","8993","CertHE Mod Languages AQ","Modern Languages","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","227","Modern Languages","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","9167","PGDip Multidis Optimisation AQ","Multidisciplinary Optimisation","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","016","Computer Science","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","9349","MRes English Local Hist AQ","English Local History","N","","","B","Birmingham","","110","Master of Research","N","Y","","","","","","","0110","University of Birmingham","","","","","","","225","History","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","7551","BA Mod Lang (Fren + Ital) FT","Modern Languages (French and Italian)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R300","Italian studies","R100","French studies","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"12","College Social Sciences","020","School of Education","Disab, Inclusion & Spec Needs","","","231","765B","MEd Sp Ed:Aut(Child) DOATAP DE","Special Education: Autism (Children)","N","31","Part-time","D","Distance Education","36","043","Master of Education","N","N","X161","Training teachers - special needs","","","","","0110","University of Birmingham","","","","","2","Months","231","Disab, Inclusion & Spec Needs","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","016","Computer Science","022","8058","BSc Geog w Year in Comp Sci","Geography with Year in Computer Science","N","01","Full-time according to funding coun","B","Birmingham","4","004","Bachelor of Science","N","N","F800","","I100","Computer science","","","0110","University of Birmingham","","","","","1","Year(s)","022","Geography","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","9617","MSc Urban + Reg St FT AQ","","N","","","B","Birmingham","","071","Master of Science","N","Y","","","","","","","0110","University of Birmingham","","","","","","","022","Geography","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","9620","MPhil CURS PT AQ","","N","","","B","Birmingham","","079","Master of Philosophy","N","Y","","","","","","","0110","University of Birmingham","","","","","","","022","Geography","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","9633","PGCert Elec Power Systems AQ","","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","021","Elec, Elec & Sys Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","9758","PGDip Advanced Mech Eng AQ","Advanced Mechanical Engineering","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","028","Mechanical Engineering","",""
"13","College Eng and Physical Sci","014","Chemistry","Chemistry","","","014","9824","PGCert Drug Disc & Med Chem AQ","Drug Discovery and Medicinal Chemistry","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","014","Chemistry","",""
"14","College Medicine and Den Sci","065","Cancer Studies","Inst of Cancer / Genomic Sci","","","128","9843","PGDip Tran Med Int Bio Tech AQ","Translational Medicine: Interdisciplinary Biomedical Technologies","N","","","B","Birmingham","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","128","Inst of Cancer / Genomic Sci","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","9896","PGCert Science Eng Mater (AQ)","Science and Engineering of Materials","N","01","Full-time according to funding coun","B","Birmingham","4","086","Postgraduate Certificate","N","Y","F200","Materials science","","","","","0110","University of Birmingham","","","","","2","Months","031","Metallurgy & Materials","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","7566","MBA Global Banking+Finance 21","Global Banking and Finance","N","01","Full-time according to funding coun","B","Birmingham","21","041","Master of Business Administration","N","N","N300","Finance","","","","","0110","University of Birmingham","","","","","2","Months","211","Birmingham Business School","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","9078","MEng Mech Eng Year Abr FT","Mechanical Engineering with a Year Abroad","Y","01","Full-time according to funding coun","B","Birmingham","4","021","Master of Engineering","N","N","H300","Mechanical engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","028","Mechanical Engineering","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","9548","BA Mod Lang (Fre,Germ, Russ)FT","Modern Languages (French, German and Russian)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R990","European languages, literature & r","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Music","","","134","9669","BMus with Year Abroad  FT","with Year Abroad","N","01","Full-time according to funding coun","B","Birmingham","4","009","Bachelor of Music","N","N","W300","Music","","","","","0110","University of Birmingham","","","","","1","Year(s)","134","Music","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","9989","BA Modern Lang (Germ w Russ)","Modern Languages (German with Russian)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","R910","Other european languages","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
